time,Bonding Roll Actual Velocity,Bonding Roll Command Velocity,Bonding Roll Position Error,Bonding Roll Torque,Continuous Bond FFT Band 0,Continuous Bond FFT Band 1,Continuous Bond FFT Band 2,Continuous Bond FFT Band 3,Continuous Bond FFT Band 4,Continuous Bond FFT Band 5,Continuous Bond FFT Band 6,Continuous Bond FFT Band 7,Continuous Bond Vibration,Tackdown Bond Vibration,Tackdown FFT Band 0,Tackdown FFT Band 1,Tackdown FFT Band 2,Tackdown FFT Band 3,Tackdown FFT Band 4,Tackdown FFT Band 5,Tackdown FFT Band 6,Tackdown FFT Band 7
2022-02-14T00:00:00.707865,19.9919445,20.0,-0.0001745,22.55,0.0608,0.070517,0.142161,0.225667,0.021724,0.02579,0.024373,0.026684,0.777005,0.183763,0.015975,0.01867,0.019226,0.022855,0.01162,0.011344,0.010779,0.009826
2022-02-14T00:00:00.708579,19.991131,20.0,-0.000203,23.0,0.0502865,0.077056,0.1343645,0.216127,0.022406000000000002,0.0302965,0.0261885,0.025780499999999998,0.7694645,0.1812695,0.016011499999999998,0.0187265,0.0192525,0.022949999999999998,0.011614,0.011311,0.010780999999999999,0.009787
2022-02-14T00:00:00.757865,19.999878,20.0,-0.000136,21.8,0.039773,0.083595,0.126568,0.206587,0.023088,0.034803,0.028004,0.024877,0.761924,0.178776,0.016048,0.018783,0.019279,0.023045,0.011608,0.011278,0.010783,0.009748
2022-02-14T00:00:00.758597,20.008625,20.0,-6.9e-05,20.6,0.039773,0.083595,0.126568,0.206587,0.023088,0.034803,0.028004,0.024877,0.761924,0.178776,0.016048,0.018783,0.019279,0.023045,0.011608,0.011278,0.010783,0.009748
2022-02-14T00:00:00.808069,20.008422,20.0,6.9e-05,20.6500005,0.039773,0.083595,0.126568,0.206587,0.023088,0.034803,0.028004,0.024877,0.761924,0.178776,0.016048,0.018783,0.019279,0.023045,0.011608,0.011278,0.010783,0.009748
2022-02-14T00:00:00.808830,20.008219,20.0,0.000207,20.700001,0.039773,0.083595,0.126568,0.206587,0.023088,0.034803,0.028004,0.024877,0.7596935,0.1783515,0.016048,0.018783,0.019279,0.023045,0.011608,0.011278,0.010783,0.009748
2022-02-14T00:00:00.858171,20.0124915,20.0,0.000187,19.8500005,0.039773,0.083595,0.126568,0.206587,0.023088,0.034803,0.028004,0.024877,0.757463,0.177927,0.016048,0.018783,0.019279,0.023045,0.011608,0.011278,0.010783,0.009748
2022-02-14T00:00:00.858966,20.016764,20.0,0.000167,19.0,0.039773,0.083595,0.126568,0.206587,0.023088,0.034803,0.028004,0.024877,0.757463,0.177927,0.016048,0.018783,0.019279,0.023045,0.011608,0.011278,0.010783,0.009748
2022-02-14T00:00:00.908237,20.010864499999997,20.0,6.099999999999999e-05,20.05,0.039773,0.083595,0.126568,0.206587,0.023088,0.034803,0.028004,0.024877,0.757463,0.177927,0.016048,0.018783,0.019279,0.023045,0.011608,0.011278,0.010783,0.009748
2022-02-14T00:00:00.909002,20.004965,20.0,-4.5e-05,21.1,0.039773,0.083595,0.126568,0.206587,0.023088,0.034803,0.028004,0.024877,0.757463,0.177927,0.016048,0.018783,0.019279,0.023045,0.011608,0.011278,0.010783,0.009748
2022-02-14T00:00:00.958605,20.0076095,20.0,9.999999999999992e-06,20.7000005,0.039773,0.083595,0.126568,0.206587,0.023088,0.034803,0.028004,0.024877,0.757463,0.177927,0.016048,0.018783,0.019279,0.023045,0.011608,0.011278,0.010783,0.009748
2022-02-14T00:00:00.959125,20.010254,20.0,6.5e-05,20.300001,0.039773,0.083595,0.126568,0.206587,0.023088,0.034803,0.028004,0.024877,0.757463,0.177927,0.016048,0.018783,0.019279,0.023045,0.011608,0.011278,0.010783,0.009748
2022-02-14T00:00:01.008642,20.00883,20.0,0.00010549999999999999,20.4500005,0.039773,0.083595,0.126568,0.206587,0.023088,0.034803,0.028004,0.024877,0.757463,0.177927,0.016048,0.018783,0.019279,0.023045,0.011608,0.011278,0.010783,0.009748
2022-02-14T00:00:01.009195,20.007406,20.0,0.000146,20.6,0.039773,0.083595,0.126568,0.206587,0.023088,0.034803,0.028004,0.024877,0.757463,0.177927,0.016048,0.018783,0.019279,0.023045,0.011608,0.011278,0.010783,0.009748
2022-02-14T00:00:01.058627,20.000082,20.0,0.000128,22.0,0.039773,0.083595,0.126568,0.206587,0.023088,0.034803,0.028004,0.024877,0.757463,0.177927,0.016048,0.018783,0.019279,0.023045,0.011608,0.011278,0.010783,0.009748
2022-02-14T00:00:01.059147,19.992758,20.0,0.00011,23.4,0.0558285,0.088008,0.1464795,0.238354,0.02432,0.0311235,0.0321535,0.026106499999999998,0.7494445000000001,0.17744949999999998,0.0160605,0.018697,0.0193075,0.0231885,0.011616999999999999,0.011306,0.0107505,0.00975
2022-02-14T00:00:01.108682,19.990927,20.0,0.0001385,22.95,0.071884,0.092421,0.166391,0.270121,0.025552,0.027444,0.036303,0.027336,0.741426,0.176972,0.016073,0.018611,0.019336,0.023332,0.011626,0.011334,0.010718,0.009752
2022-02-14T00:00:01.109182,19.989096,20.0,0.000167,22.5,0.071884,0.092421,0.166391,0.270121,0.025552,0.027444,0.036303,0.027336,0.741426,0.176972,0.016073,0.018611,0.019336,0.023332,0.011626,0.011334,0.010718,0.009752
2022-02-14T00:00:01.158749,19.994386,20.0,0.0002035,21.9000005,0.071884,0.092421,0.166391,0.270121,0.025552,0.027444,0.036303,0.027336,0.741426,0.176972,0.016073,0.018611,0.019336,0.023332,0.011626,0.011334,0.010718,0.009752
2022-02-14T00:00:01.159282,19.999676,20.0,0.00024,21.300001,0.071884,0.092421,0.166391,0.270121,0.025552,0.027444,0.036303,0.027336,0.741426,0.176972,0.016073,0.018611,0.019336,0.023332,0.011626,0.011334,0.010718,0.009752
2022-02-14T00:00:01.208862,20.0008955,20.0,0.00024400000000000002,20.6000005,0.071884,0.092421,0.166391,0.270121,0.025552,0.027444,0.036303,0.027336,0.741426,0.176972,0.016073,0.018611,0.019336,0.023332,0.011626,0.011334,0.010718,0.009752
2022-02-14T00:00:01.209621,20.002115,20.0,0.000248,19.9,0.071884,0.092421,0.166391,0.270121,0.025552,0.027444,0.036303,0.027336,0.741426,0.176972,0.016073,0.018611,0.019336,0.023332,0.011626,0.011334,0.010718,0.009752
2022-02-14T00:00:01.259023,20.0041505,20.0,0.00018899999999999999,19.45,0.071884,0.092421,0.166391,0.270121,0.025552,0.027444,0.036303,0.027336,0.741426,0.176972,0.016073,0.018611,0.019336,0.023332,0.011626,0.011334,0.010718,0.009752
2022-02-14T00:00:01.259782,20.006186,20.0,0.00013,19.0,0.071884,0.092421,0.166391,0.270121,0.025552,0.027444,0.036303,0.027336,0.741426,0.176972,0.016073,0.018611,0.019336,0.023332,0.011626,0.011334,0.010718,0.009752
2022-02-14T00:00:01.309087,20.004354499999998,20.0,3.999999999999989e-06,20.1500005,0.071884,0.092421,0.166391,0.270121,0.025552,0.027444,0.036303,0.027336,0.741426,0.176972,0.016073,0.018611,0.019336,0.023332,0.011626,0.011334,0.010718,0.009752
2022-02-14T00:00:01.309783,20.002523,20.0,-0.000122,21.300001,0.0660235,0.0918445,0.1673285,0.2581515,0.0236445,0.028916999999999998,0.029856,0.025703999999999998,0.7560295,0.175487,0.016078000000000002,0.0185705,0.019283,0.023337,0.0116365,0.011361,0.010707999999999999,0.0097225
2022-02-14T00:00:01.359154,20.006794499999998,20.0,-0.0001645,20.6000005,0.060163,0.091268,0.168266,0.246182,0.021737,0.03039,0.023409,0.024072,0.770633,0.174002,0.016083,0.01853,0.01923,0.023342,0.011647,0.011388,0.010698,0.009693
2022-02-14T00:00:01.359856,20.011066,20.0,-0.000207,19.9,0.060163,0.091268,0.168266,0.246182,0.021737,0.03039,0.023409,0.024072,0.770633,0.174002,0.016083,0.01853,0.01923,0.023342,0.011647,0.011388,0.010698,0.009693
2022-02-14T00:00:01.409133,20.0100495,20.0,-0.0001525,20.45,0.060163,0.091268,0.168266,0.246182,0.021737,0.03039,0.023409,0.024072,0.770633,0.174002,0.016083,0.01853,0.01923,0.023342,0.011647,0.011388,0.010698,0.009693
2022-02-14T00:00:01.409887,20.009033,20.0,-9.8e-05,21.0,0.060163,0.091268,0.168266,0.246182,0.021737,0.03039,0.023409,0.024072,0.770633,0.174002,0.016083,0.01853,0.01923,0.023342,0.011647,0.011388,0.010698,0.009693
2022-02-14T00:00:01.459315,20.004557499999997,20.0,-3.5e-05,22.1500005,0.060163,0.091268,0.168266,0.246182,0.021737,0.03039,0.023409,0.024072,0.770633,0.174002,0.016083,0.01853,0.01923,0.023342,0.011647,0.011388,0.010698,0.009693
2022-02-14T00:00:01.460041,20.000082,20.0,2.8e-05,23.300001,0.060163,0.091268,0.168266,0.246182,0.021737,0.03039,0.023409,0.024072,0.7571975,0.174161,0.016083,0.01853,0.01923,0.023342,0.011647,0.011388,0.010698,0.009693
2022-02-14T00:00:01.509693,19.996827,20.0,6.9e-05,22.500001,0.060163,0.091268,0.168266,0.246182,0.021737,0.03039,0.023409,0.024072,0.743762,0.17432,0.016083,0.01853,0.01923,0.023342,0.011647,0.011388,0.010698,0.009693
2022-02-14T00:00:01.510240,19.993572,20.0,0.00011,21.700001,0.060163,0.091268,0.168266,0.246182,0.021737,0.03039,0.023409,0.024072,0.740151,0.1738425,0.016083,0.01853,0.01923,0.023342,0.011647,0.011388,0.010698,0.009693
2022-02-14T00:00:01.559933,19.9994715,20.0,0.0001465,21.250001,0.060163,0.091268,0.168266,0.246182,0.021737,0.03039,0.023409,0.024072,0.73654,0.173365,0.016083,0.01853,0.01923,0.023342,0.011647,0.011388,0.010698,0.009693
2022-02-14T00:00:01.560682,20.005371,20.0,0.000183,20.800001,0.060163,0.091268,0.168266,0.246182,0.021737,0.03039,0.023409,0.024072,0.73654,0.173365,0.016083,0.01853,0.01923,0.023342,0.011647,0.011388,0.010698,0.009693
2022-02-14T00:00:01.609930,20.0128985,20.0,0.000185,19.050001,0.060163,0.091268,0.168266,0.246182,0.021737,0.03039,0.023409,0.024072,0.73654,0.173365,0.016083,0.01853,0.01923,0.023342,0.011647,0.011388,0.010698,0.009693
2022-02-14T00:00:01.610642,20.020426,20.0,0.000187,17.300001,0.060163,0.091268,0.168266,0.246182,0.021737,0.03039,0.023409,0.024072,0.73654,0.173365,0.016083,0.01853,0.01923,0.023342,0.011647,0.011388,0.010698,0.009693
2022-02-14T00:00:01.659969,20.0177805,20.0,0.0002765,17.4000005,0.060163,0.091268,0.168266,0.246182,0.021737,0.03039,0.023409,0.024072,0.73654,0.173365,0.016083,0.01853,0.01923,0.023342,0.011647,0.011388,0.010698,0.009693
2022-02-14T00:00:01.660698,20.015135,20.0,0.000366,17.5,0.060163,0.091268,0.168266,0.246182,0.021737,0.03039,0.023409,0.024072,0.73654,0.173365,0.016083,0.01853,0.01923,0.023342,0.011647,0.011388,0.010698,0.009693
2022-02-14T00:00:01.710066,20.010455999999998,20.0,0.0003275,18.6000005,0.060163,0.091268,0.168266,0.246182,0.021737,0.03039,0.023409,0.024072,0.73654,0.173365,0.016083,0.01853,0.01923,0.023342,0.011647,0.011388,0.010698,0.009693
2022-02-14T00:00:01.710809,20.005777,20.0,0.000289,19.700001,0.0610875,0.10387199999999999,0.1581745,0.2292915,0.025049000000000002,0.0289385,0.0243955,0.0229485,0.73585,0.182224,0.0160625,0.018486500000000003,0.019285,0.023233,0.011622,0.0113585,0.0107035,0.009711000000000001
2022-02-14T00:00:01.760254,19.999674499999998,20.0,0.0002115,20.4000005,0.062012,0.116476,0.148083,0.212401,0.028361,0.027487,0.025382,0.021825,0.73516,0.191083,0.016042,0.018443,0.01934,0.023124,0.011597,0.011329,0.010709,0.009729
2022-02-14T00:00:01.761020,19.993572,20.0,0.000134,21.1,0.062012,0.116476,0.148083,0.212401,0.028361,0.027487,0.025382,0.021825,0.73516,0.191083,0.016042,0.018443,0.01934,0.023124,0.011597,0.011329,0.010709,0.009729
2022-02-14T00:00:01.810620,19.997843500000002,20.0,0.00013000000000000002,20.3,0.062012,0.116476,0.148083,0.212401,0.028361,0.027487,0.025382,0.021825,0.73516,0.191083,0.016042,0.018443,0.01934,0.023124,0.011597,0.011329,0.010709,0.009729
2022-02-14T00:00:01.811173,20.002115,20.0,0.000126,19.5,0.062012,0.116476,0.148083,0.212401,0.028361,0.027487,0.025382,0.021825,0.73516,0.191083,0.016042,0.018443,0.01934,0.023124,0.011597,0.011329,0.010709,0.009729
2022-02-14T00:00:01.860685,19.999878000000002,20.0,0.000173,19.2,0.062012,0.116476,0.148083,0.212401,0.028361,0.027487,0.025382,0.021825,0.73516,0.191083,0.016042,0.018443,0.01934,0.023124,0.011597,0.011329,0.010709,0.009729
2022-02-14T00:00:01.861190,19.997641,20.0,0.00022,18.9,0.062012,0.116476,0.148083,0.212401,0.028361,0.027487,0.025382,0.021825,0.73516,0.191083,0.016042,0.018443,0.01934,0.023124,0.011597,0.011329,0.010709,0.009729
2022-02-14T00:00:01.910702,19.991334000000002,20.0,0.0001915,19.95,0.062012,0.116476,0.148083,0.212401,0.028361,0.027487,0.025382,0.021825,0.73516,0.191083,0.016042,0.018443,0.01934,0.023124,0.011597,0.011329,0.010709,0.009729
2022-02-14T00:00:01.911246,19.985027,20.0,0.000163,21.0,0.049090999999999996,0.100384,0.149959,0.2164505,0.032089,0.026378,0.023781999999999998,0.022867,0.7255480000000001,0.190659,0.0161215,0.018571,0.0195205,0.023311,0.011597,0.011392,0.0107025,0.009749
2022-02-14T00:00:01.960883,19.9921475,20.0,0.0001895,19.55,0.03617,0.084292,0.151835,0.2205,0.035817,0.025269,0.022182,0.023909,0.715936,0.190235,0.016201,0.018699,0.019701,0.023498,0.011597,0.011455,0.010696,0.009769
2022-02-14T00:00:01.961734,19.999268,20.0,0.000216,18.1,0.03617,0.084292,0.151835,0.2205,0.035817,0.025269,0.022182,0.023909,0.715936,0.190235,0.016201,0.018699,0.019701,0.023498,0.011597,0.011455,0.010696,0.009769
2022-02-14T00:00:02.011057,20.0074055,20.0,0.000234,17.1500005,0.03617,0.084292,0.151835,0.2205,0.035817,0.025269,0.022182,0.023909,0.715936,0.190235,0.016201,0.018699,0.019701,0.023498,0.011597,0.011455,0.010696,0.009769
2022-02-14T00:00:02.011878,20.015543,20.0,0.000252,16.200001,0.03617,0.084292,0.151835,0.2205,0.035817,0.025269,0.022182,0.023909,0.711157,0.18758249999999999,0.016201,0.018699,0.019701,0.023498,0.011597,0.011455,0.010696,0.009769
2022-02-14T00:00:02.061327,20.013711999999998,20.0,0.000248,16.6500005,0.03617,0.084292,0.151835,0.2205,0.035817,0.025269,0.022182,0.023909,0.706378,0.18493,0.016201,0.018699,0.019701,0.023498,0.011597,0.011455,0.010696,0.009769
2022-02-14T00:00:02.062203,20.011881,20.0,0.000244,17.1,0.03617,0.084292,0.151835,0.2205,0.035817,0.025269,0.022182,0.023909,0.706378,0.18493,0.016201,0.018699,0.019701,0.023498,0.011597,0.011455,0.010696,0.009769
2022-02-14T00:00:02.111584,20.0080155,20.0,0.000181,17.35,0.03617,0.084292,0.151835,0.2205,0.035817,0.025269,0.022182,0.023909,0.706378,0.18493,0.016201,0.018699,0.019701,0.023498,0.011597,0.011455,0.010696,0.009769
2022-02-14T00:00:02.112618,20.00415,20.0,0.000118,17.6,0.03617,0.084292,0.151835,0.2205,0.035817,0.025269,0.022182,0.023909,0.706378,0.18493,0.016201,0.018699,0.019701,0.023498,0.011597,0.011455,0.010696,0.009769
2022-02-14T00:00:02.161864,20.000082,20.0,7.099999999999999e-05,18.8,0.03617,0.084292,0.151835,0.2205,0.035817,0.025269,0.022182,0.023909,0.706378,0.18493,0.016201,0.018699,0.019701,0.023498,0.011597,0.011455,0.010696,0.009769
2022-02-14T00:00:02.162666,19.996014,20.0,2.4e-05,20.0,0.03617,0.084292,0.151835,0.2205,0.035817,0.025269,0.022182,0.023909,0.706378,0.18493,0.016201,0.018699,0.019701,0.023498,0.011597,0.011455,0.010696,0.009769
2022-02-14T00:00:02.211923,19.9958095,20.0,-5.900000000000001e-05,19.5,0.03617,0.084292,0.151835,0.2205,0.035817,0.025269,0.022182,0.023909,0.706378,0.18493,0.016201,0.018699,0.019701,0.023498,0.011597,0.011455,0.010696,0.009769
2022-02-14T00:00:02.213086,19.995605,20.0,-0.000142,19.0,0.03617,0.084292,0.151835,0.2205,0.035817,0.025269,0.022182,0.023909,0.706378,0.18493,0.016201,0.018699,0.019701,0.023498,0.011597,0.011455,0.010696,0.009769
2022-02-14T00:00:02.262076,20.0015055,20.0,-6.3e-05,18.5,0.03617,0.084292,0.151835,0.2205,0.035817,0.025269,0.022182,0.023909,0.706378,0.18493,0.016201,0.018699,0.019701,0.023498,0.011597,0.011455,0.010696,0.009769
2022-02-14T00:00:02.263105,20.007406,20.0,1.6e-05,18.0,0.0385835,0.090089,0.1341515,0.206903,0.030952,0.026161,0.022896,0.0211345,0.692465,0.1898105,0.01616,0.0186445,0.019658000000000002,0.023474000000000002,0.011530499999999999,0.0114675,0.010659,0.0097345
2022-02-14T00:00:02.312218,19.999879,20.0,-4.0999999999999994e-05,19.6500005,0.040997,0.095886,0.116468,0.193306,0.026087,0.027053,0.02361,0.01836,0.678552,0.194691,0.016119,0.01859,0.019615,0.02345,0.011464,0.01148,0.010622,0.0097
2022-02-14T00:00:02.313216,19.992352,20.0,-9.8e-05,21.300001,0.040997,0.095886,0.116468,0.193306,0.026087,0.027053,0.02361,0.01836,0.678552,0.194691,0.016119,0.01859,0.019615,0.02345,0.011464,0.01148,0.010622,0.0097
2022-02-14T00:00:02.362504,19.999879,20.0,-9.6e-05,20.4500005,0.040997,0.095886,0.116468,0.193306,0.026087,0.027053,0.02361,0.01836,0.678552,0.194691,0.016119,0.01859,0.019615,0.02345,0.011464,0.01148,0.010622,0.0097
2022-02-14T00:00:02.363363,20.007406,20.0,-9.4e-05,19.6,0.040997,0.095886,0.116468,0.193306,0.026087,0.027053,0.02361,0.01836,0.678552,0.194691,0.016119,0.01859,0.019615,0.02345,0.011464,0.01148,0.010622,0.0097
2022-02-14T00:00:02.412630,20.0100505,20.0,-9.6e-05,18.35,0.040997,0.095886,0.116468,0.193306,0.026087,0.027053,0.02361,0.01836,0.678552,0.194691,0.016119,0.01859,0.019615,0.02345,0.011464,0.01148,0.010622,0.0097
2022-02-14T00:00:02.413588,20.012695,20.0,-9.8e-05,17.1,0.040997,0.095886,0.116468,0.193306,0.026087,0.027053,0.02361,0.01836,0.678552,0.194691,0.016119,0.01859,0.019615,0.02345,0.011464,0.01148,0.010622,0.0097
2022-02-14T00:00:02.462692,20.0084225,20.0,-0.0002015,18.3,0.040997,0.095886,0.116468,0.193306,0.026087,0.027053,0.02361,0.01836,0.678552,0.194691,0.016119,0.01859,0.019615,0.02345,0.011464,0.01148,0.010622,0.0097
2022-02-14T00:00:02.463667,20.00415,20.0,-0.000305,19.5,0.040997,0.095886,0.116468,0.193306,0.026087,0.027053,0.02361,0.01836,0.6813665,0.1961235,0.016119,0.01859,0.019615,0.02345,0.011464,0.01148,0.010622,0.0097
2022-02-14T00:00:02.512773,20.005778,20.0,-0.00032149999999999995,20.05,0.040997,0.095886,0.116468,0.193306,0.026087,0.027053,0.02361,0.01836,0.684181,0.197556,0.016119,0.01859,0.019615,0.02345,0.011464,0.01148,0.010622,0.0097
2022-02-14T00:00:02.513738,20.007406,20.0,-0.000338,20.6,0.040997,0.095886,0.116468,0.193306,0.026087,0.027053,0.02361,0.01836,0.684181,0.197556,0.016119,0.01859,0.019615,0.02345,0.011464,0.01148,0.010622,0.0097
2022-02-14T00:00:02.562923,20.0027265,20.0,-0.000336,21.85,0.040997,0.095886,0.116468,0.193306,0.026087,0.027053,0.02361,0.01836,0.684181,0.197556,0.016119,0.01859,0.019615,0.02345,0.011464,0.01148,0.010622,0.0097
