"timestamp","Motor 2A (mm/sec)"
"12/26/2020 9:00:01.000","0.031040310859680176"
"12/26/2020 10:00:01.000","0.03177676722407341"
"12/26/2020 11:00:01.000","0.032432470470666885"
"12/26/2020 12:00:01.000","0.034902650862932205"
"12/26/2020 13:00:01.000","0.03157777339220047"
"12/26/2020 14:00:01.000","0.03146643564105034"
"12/26/2020 15:00:01.000","0.03216782957315445"
"12/26/2020 16:00:01.000","0.03128299117088318"
"12/26/2020 17:00:01.000","0.031720854341983795"
"12/26/2020 18:00:01.000","0.033857960253953934"
"12/26/2020 19:00:01.000","0.03423674777150154"
"12/26/2020 20:00:01.000","0.031726960092782974"
"12/26/2020 21:00:01.000","0.03278786316514015"
"12/26/2020 22:00:01.000","0.032450493425130844"
"12/26/2020 23:00:01.000","0.0337226577103138"
"12/27/2020 0:00:01.000","0.03114234283566475"
"12/27/2020 1:00:01.000","0.029326368123292923"
"12/27/2020 2:00:01.000","0.031075438484549522"
"12/27/2020 3:00:01.000","0.03407740965485573"
"12/27/2020 4:00:01.000","0.03476177528500557"
"12/27/2020 5:00:01.000","0.03072875179350376"
"12/27/2020 6:00:01.000","0.03429923579096794"
"12/27/2020 7:00:01.000","0.0331297442317009"
"12/27/2020 8:00:01.000","0.03436620160937309"
"12/27/2020 9:00:01.000","0.03354623541235924"
"12/27/2020 10:00:01.000","0.03133246675133705"
"12/27/2020 11:00:01.000","0.03238086774945259"
"12/27/2020 12:00:01.000","0.034110937267541885"
"12/27/2020 13:00:01.000","0.03382018208503723"
"12/27/2020 14:00:01.000","0.03392820432782173"
"12/27/2020 15:00:01.000","0.033343132585287094"
"12/27/2020 16:00:01.000","0.034503377974033356"
"12/27/2020 17:00:01.000","0.030522873625159264"
"12/27/2020 18:00:01.000","0.03172554075717926"
"12/27/2020 19:00:01.000","0.035617660731077194"
"12/27/2020 20:00:01.000","0.03644104674458504"
"12/27/2020 21:00:01.000","0.034431006759405136"
"12/27/2020 22:00:01.000","0.034225743263959885"
"12/27/2020 23:00:01.000","0.03178717568516731"
"12/28/2020 0:00:01.000","0.03485111892223358"
"12/28/2020 1:00:01.000","0.035751376301050186"
"12/28/2020 2:00:01.000","0.032408442348241806"
"12/28/2020 3:00:01.000","0.033729422837495804"
"12/28/2020 4:00:01.000","0.03207486495375633"
"12/28/2020 5:00:01.000","0.03358256071805954"
"12/28/2020 6:00:01.000","0.033941976726055145"
"12/28/2020 7:00:01.000","0.033548757433891296"
"12/28/2020 8:00:01.000","0.034115198999643326"
"12/28/2020 9:00:01.000","0.03337926045060158"
"12/28/2020 10:00:01.000","0.03214067965745926"
"12/28/2020 11:00:01.000","0.033532291650772095"
"12/28/2020 12:00:01.000","0.03349823132157326"
"12/28/2020 13:00:01.000","0.031928662210702896"
"12/28/2020 14:00:01.000","0.031894877552986145"
"12/28/2020 15:00:01.000","0.031229428946971893"
"12/28/2020 16:00:01.000","0.03351951390504837"
"12/28/2020 17:00:01.000","0.035093680024147034"
"12/28/2020 18:00:01.000","0.03292412310838699"
"12/28/2020 19:00:01.000","0.03081885725259781"
"12/28/2020 20:00:01.000","0.0328630693256855"
"12/28/2020 21:00:01.000","0.03241834044456482"
"12/28/2020 22:00:01.000","0.030838923528790474"
"12/28/2020 23:00:01.000","0.034027859568595886"
"12/29/2020 0:00:01.000","0.03191186860203743"
"12/29/2020 1:00:01.000","0.02757856994867325"
"12/29/2020 2:00:01.000","0.03181561455130577"
"12/29/2020 3:00:01.000","0.052850667387247086"
"12/29/2020 4:00:01.000","0.04921060800552368"
"12/29/2020 5:00:01.000","0.05031704530119896"
"12/29/2020 6:00:01.000","1.7141565084457397"
"12/29/2020 7:00:01.000","0.0475938618183136"
"12/29/2020 8:00:01.000","1.7914320230484009"
"12/29/2020 9:00:01.000","1.711254358291626"
"12/29/2020 10:00:01.000","1.6562104225158691"
"12/29/2020 11:00:01.000","0.04660233482718468"
"12/29/2020 12:00:01.000","1.66874361038208"
"12/29/2020 13:00:01.000","0.045416995882987976"
"12/29/2020 14:00:01.000","1.706247091293335"
"12/29/2020 15:00:01.000","1.6217906475067139"
"12/29/2020 16:00:01.000","1.6456618309020996"
"12/29/2020 17:00:01.000","1.6550074815750122"
"12/29/2020 18:00:01.000","1.6284300088882446"
"12/29/2020 19:00:01.000","1.6641011238098145"
"12/29/2020 20:00:01.000","0.046728089451789856"
"12/29/2020 21:00:01.000","1.6538867950439453"
"12/29/2020 22:00:01.000","1.73722505569458"
"12/29/2020 23:00:01.000","1.578046441078186"
"12/30/2020 0:00:01.000","1.672124981880188"
"12/30/2020 1:00:01.000","1.692205548286438"
"12/30/2020 2:00:01.000","1.7082537412643433"
"12/30/2020 3:00:01.000","1.7222187519073486"
"12/30/2020 4:00:01.000","1.6137670278549194"
"12/30/2020 5:00:01.000","1.6231942176818848"
"12/30/2020 6:00:01.000","1.754936933517456"
"12/30/2020 7:00:01.000","1.6708964109420776"
"12/30/2020 8:00:01.000","1.7469892501831055"
"12/30/2020 9:00:01.000","1.6799426078796387"
"12/30/2020 10:00:01.000","1.829800009727478"
"12/30/2020 11:00:01.000","1.6519829034805298"
"12/30/2020 12:00:01.000","1.6789592504501343"
"12/30/2020 13:00:01.000","1.6422408819198608"
"12/30/2020 14:00:01.000","1.5847302675247192"
"12/30/2020 15:00:01.000","1.6167725324630737"
"12/30/2020 16:00:01.000","1.5231393575668335"
"12/30/2020 17:00:01.000","1.6429353952407837"
"12/30/2020 18:00:01.000","0.045911140739917755"
"12/30/2020 19:00:01.000","1.6473965644836426"
"12/30/2020 20:00:01.000","1.6627620458602905"
"12/30/2020 21:00:01.000","1.6513091325759888"
"12/30/2020 22:00:01.000","1.6077864170074463"
"12/30/2020 23:00:01.000","1.5689574480056763"
"12/31/2020 0:00:01.000","1.6903356313705444"
"12/31/2020 1:00:01.000","1.8174121379852295"
"12/31/2020 2:00:01.000","1.6095324754714966"
"12/31/2020 3:00:01.000","1.6412266492843628"
"12/31/2020 4:00:01.000","1.6647855043411255"
"12/31/2020 5:00:01.000","0.05099956691265106"
"12/31/2020 6:00:01.000","1.8529644012451172"
"12/31/2020 7:00:01.000","0.045249126851558685"
"12/31/2020 8:00:01.000","0.052344586700201035"
"12/31/2020 9:00:01.000","0.03231772780418396"
"12/31/2020 10:00:01.000","0.029891284182667732"
"12/31/2020 11:00:01.000","0.03255597501993179"
"12/31/2020 12:00:01.000","0.03569481894373894"
"12/31/2020 13:00:01.000","0.03704216703772545"
"12/31/2020 14:00:01.000","0.03252863883972168"
"12/31/2020 15:00:01.000","0.0364660881459713"
"12/31/2020 16:00:01.000","0.03792190924286842"
"12/31/2020 17:00:01.000","0.03604380786418915"
"12/31/2020 18:00:01.000","0.03535110503435135"
"12/31/2020 19:00:01.000","0.03564240410923958"
"12/31/2020 20:00:01.000","0.034511491656303406"
"12/31/2020 21:00:01.000","0.03510202094912529"
"12/31/2020 22:00:01.000","0.03366038575768471"
"12/31/2020 23:00:01.000","0.03482319042086601"
"1/1/2021 0:00:01.000","0.03619376942515373"
"1/1/2021 1:00:01.000","0.0377659946680069"
"1/1/2021 2:00:01.000","0.03821572661399841"
"1/1/2021 3:00:01.000","0.03752710670232773"
"1/1/2021 4:00:01.000","0.036094825714826584"
"1/1/2021 5:00:01.000","0.034696970134973526"
"1/1/2021 6:00:01.000","0.052099425345659256"
"1/1/2021 7:00:01.000","0.0395883247256279"
"1/1/2021 8:00:01.000","0.035867150872945786"
"1/1/2021 9:00:01.000","0.03475182130932808"
"1/1/2021 10:00:01.000","0.03474748507142067"
"1/1/2021 11:00:01.000","0.03328513354063034"
"1/1/2021 12:00:01.000","0.036519475281238556"
"1/1/2021 13:00:01.000","0.033966030925512314"
"1/1/2021 14:00:01.000","0.03599169850349426"
"1/1/2021 15:00:01.000","0.035844482481479645"
"1/1/2021 16:00:01.000","0.03862088918685913"
"1/1/2021 17:00:01.000","0.037085793912410736"
"1/1/2021 18:00:01.000","0.03365226089954376"
"1/1/2021 19:00:01.000","0.03951617702841759"
"1/1/2021 20:00:01.000","0.03776581212878227"
"1/1/2021 21:00:01.000","0.037713438272476196"
"1/1/2021 22:00:01.000","0.0364050567150116"
"1/1/2021 23:00:01.000","0.03546743467450142"
"1/2/2021 0:00:01.000","0.038548681885004044"
