Series;Time;Value
TB Bond Vibration;2021-05-24T14:00:31+02:00;0.026296174999999998
TB Bond Vibration;2021-05-24T14:00:32+02:00;0.0265363625
TB Bond Vibration;2021-05-24T14:00:33+02:00;0.026232474999999998
TB Bond Vibration;2021-05-24T14:00:34+02:00;0.026535037500000004
TB Bond Vibration;2021-05-24T14:00:35+02:00;0.026516462499999997
TB Bond Vibration;2021-05-24T14:00:36+02:00;0.026622625
TB Bond Vibration;2021-05-24T14:00:37+02:00;0.0264819625
TB Bond Vibration;2021-05-24T14:00:38+02:00;0.0265841375
TB Bond Vibration;2021-05-24T14:00:39+02:00;0.026539025
TB Bond Vibration;2021-05-24T14:00:40+02:00;0.026443475
TB Bond Vibration;2021-05-24T14:00:41+02:00;0.026438175
TB Bond Vibration;2021-05-24T14:00:42+02:00;0.026621299999999997
TB Bond Vibration;2021-05-24T14:00:43+02:00;0.026379775
TB Bond Vibration;2021-05-24T14:00:44+02:00;0.026576175
TB Bond Vibration;2021-05-24T14:00:45+02:00;0.02649125
TB Bond Vibration;2021-05-24T14:00:46+02:00;0.0265629125
TB Bond Vibration;2021-05-24T14:00:47+02:00;0.0265018625
TB Bond Vibration;2021-05-24T14:00:48+02:00;0.02632935
TB Bond Vibration;2021-05-24T14:00:49+02:00;0.0264023375
TB Bond Vibration;2021-05-24T14:00:50+02:00;0.0266478375
TB Bond Vibration;2021-05-24T14:00:51+02:00;0.026570862499999997
TB Bond Vibration;2021-05-24T14:00:52+02:00;0.0264302125
TB Bond Vibration;2021-05-24T14:00:53+02:00;0.026754
TB Bond Vibration;2021-05-24T14:00:54+02:00;0.02626965
TB Bond Vibration;2021-05-24T14:00:55+02:00;0.026545649999999997
TB Bond Vibration;2021-05-24T14:00:56+02:00;0.026463375
TB Bond Vibration;2021-05-24T14:00:57+02:00;0.0262842375
TB Bond Vibration;2021-05-24T14:00:58+02:00;0.026493899999999997
TB Bond Vibration;2021-05-24T14:00:59+02:00;0.026543
TB Bond Vibration;2021-05-24T14:01:00+02:00;0.026637224999999997
TB Bond Vibration;2021-05-24T14:01:01+02:00;0.026371824999999998
TB Bond Vibration;2021-05-24T14:01:02+02:00;0.026358549999999998
TB Bond Vibration;2021-05-24T14:01:03+02:00;0.0265244125
TB Bond Vibration;2021-05-24T14:01:04+02:00;0.026553624999999997
TB Bond Vibration;2021-05-24T14:01:05+02:00;0.026440825
TB Bond Vibration;2021-05-24T14:01:06+02:00;0.0265111625
TB Bond Vibration;2021-05-24T14:01:07+02:00;0.026462049999999997
TB Bond Vibration;2021-05-24T14:01:08+02:00;0.026405
TB Bond Vibration;2021-05-24T14:01:09+02:00;0.0263877375
TB Bond Vibration;2021-05-24T14:01:10+02:00;0.026420912499999998
TB Bond Vibration;2021-05-24T14:01:11+02:00;0.026673049999999997
TB Bond Vibration;2021-05-24T14:01:12+02:00;0.02665845
TB Bond Vibration;2021-05-24T14:01:13+02:00;0.026577499999999997
TB Bond Vibration;2021-05-24T14:01:14+02:00;0.0264355125
TB Bond Vibration;2021-05-24T14:01:15+02:00;0.0264222375
TB Bond Vibration;2021-05-24T14:01:16+02:00;0.0264036625
TB Bond Vibration;2021-05-24T14:01:18+02:00;0.026391724999999998
TB Bond Vibration;2021-05-24T14:01:19+02:00;0.026401012499999998
TB Bond Vibration;2021-05-24T14:01:20+02:00;0.0263811
TB Bond Vibration;2021-05-24T14:01:21+02:00;0.0265045125
TB Bond Vibration;2021-05-24T14:01:22+02:00;0.0265615875
TB Bond Vibration;2021-05-24T14:01:23+02:00;0.0266013875
TB Bond Vibration;2021-05-24T14:01:24+02:00;0.026411625
TB Bond Vibration;2021-05-24T14:01:25+02:00;0.02639305
TB Bond Vibration;2021-05-24T14:01:26+02:00;0.02636385
TB Bond Vibration;2021-05-24T14:01:27+02:00;0.026426224999999998
TB Bond Vibration;2021-05-24T14:01:28+02:00;0.0263413
TB Bond Vibration;2021-05-24T14:01:29+02:00;0.02649125
TB Bond Vibration;2021-05-24T14:01:30+02:00;0.026505849999999997
TB Bond Vibration;2021-05-24T14:01:31+02:00;0.026407649999999998
TB Bond Vibration;2021-05-24T14:01:32+02:00;0.0265615875
TB Bond Vibration;2021-05-24T14:01:33+02:00;0.026614662500000004
TB Bond Vibration;2021-05-24T14:01:34+02:00;0.026557599999999997
TB Bond Vibration;2021-05-24T14:01:35+02:00;0.02639305
TB Bond Vibration;2021-05-24T14:01:36+02:00;0.02639305
TB Bond Vibration;2021-05-24T14:01:37+02:00;0.026553624999999997
TB Bond Vibration;2021-05-24T14:01:38+02:00;0.0265297375
TB Bond Vibration;2021-05-24T14:01:39+02:00;0.026500537499999997
TB Bond Vibration;2021-05-24T14:01:40+02:00;0.026503187499999997
TB Bond Vibration;2021-05-24T14:01:41+02:00;0.026440825
TB Bond Vibration;2021-05-24T14:01:42+02:00;0.026420912499999998
TB Bond Vibration;2021-05-24T14:01:43+02:00;0.0262749375
TB Bond Vibration;2021-05-24T14:01:44+02:00;0.026495225
TB Bond Vibration;2021-05-24T14:01:45+02:00;0.026487262499999997
TB Bond Vibration;2021-05-24T14:01:46+02:00;0.0264355125
TB Bond Vibration;2021-05-24T14:01:47+02:00;0.026426224999999998
TB Bond Vibration;2021-05-24T14:01:48+02:00;0.02654035
TB Bond Vibration;2021-05-24T14:01:49+02:00;0.026472675
TB Bond Vibration;2021-05-24T14:01:50+02:00;0.026252387500000002
TB Bond Vibration;2021-05-24T14:01:51+02:00;0.026452762499999997
TB Bond Vibration;2021-05-24T14:01:52+02:00;0.0264832875
TB Bond Vibration;2021-05-24T14:01:53+02:00;0.026600075
TB Bond Vibration;2021-05-24T14:01:54+02:00;0.0264660375
TB Bond Vibration;2021-05-24T14:01:55+02:00;0.0264819625
TB Bond Vibration;2021-05-24T14:01:56+02:00;0.026493899999999997
TB Bond Vibration;2021-05-24T14:01:57+02:00;0.026371824999999998
TB Bond Vibration;2021-05-24T14:01:58+02:00;0.0263811
TB Bond Vibration;2021-05-24T14:01:59+02:00;0.0264992125
TB Bond Vibration;2021-05-24T14:02:00+02:00;0.0265921
TB Bond Vibration;2021-05-24T14:02:01+02:00;0.026289550000000002
TB Bond Vibration;2021-05-24T14:02:02+02:00;0.026443475
TB Bond Vibration;2021-05-24T14:02:03+02:00;0.026378449999999998
TB Bond Vibration;2021-05-24T14:02:04+02:00;0.026369162499999998
TB Bond Vibration;2021-05-24T14:02:05+02:00;0.0265085
TB Bond Vibration;2021-05-24T14:02:06+02:00;0.026475325
TB Bond Vibration;2021-05-24T14:02:07+02:00;0.026401012499999998
TB Bond Vibration;2021-05-24T14:02:08+02:00;0.0263227125
TB Bond Vibration;2021-05-24T14:02:09+02:00;0.026516462499999997
TB Bond Vibration;2021-05-24T14:02:10+02:00;0.0264886
TB Bond Vibration;2021-05-24T14:02:11+02:00;0.026439499999999998
TB Bond Vibration;2021-05-24T14:02:12+02:00;0.0265045125
TB Bond Vibration;2021-05-24T14:02:13+02:00;0.0264567375
TB Bond Vibration;2021-05-24T14:02:14+02:00;0.026407649999999998
TB Bond Vibration;2021-05-24T14:02:15+02:00;0.0264886
TB Bond Vibration;2021-05-24T14:02:16+02:00;0.0265655625
TB Bond Vibration;2021-05-24T14:02:17+02:00;0.0265469875
TB Bond Vibration;2021-05-24T14:02:18+02:00;0.026313425
TB Bond Vibration;2021-05-24T14:02:19+02:00;0.026332
TB Bond Vibration;2021-05-24T14:02:20+02:00;0.026541674999999997
TB Bond Vibration;2021-05-24T14:02:21+02:00;0.026301487499999998
TB Bond Vibration;2021-05-24T14:02:22+02:00;0.0263413
TB Bond Vibration;2021-05-24T14:02:23+02:00;0.02655495
TB Bond Vibration;2021-05-24T14:02:24+02:00;0.0265138125
TB Bond Vibration;2021-05-24T14:02:25+02:00;0.026305462499999998
TB Bond Vibration;2021-05-24T14:02:26+02:00;0.0263864125
TB Bond Vibration;2021-05-24T14:02:27+02:00;0.0264249
TB Bond Vibration;2021-05-24T14:02:28+02:00;0.026564237499999997
TB Bond Vibration;2021-05-24T14:02:29+02:00;0.0264355125
TB Bond Vibration;2021-05-24T14:02:30+02:00;0.026343949999999998
TB Bond Vibration;2021-05-24T14:02:31+02:00;0.0263413
TB Bond Vibration;2021-05-24T14:02:32+02:00;0.026333337499999998
TB Bond Vibration;2021-05-24T14:02:33+02:00;0.0261926625
TB Bond Vibration;2021-05-24T14:02:34+02:00;0.026411625
TB Bond Vibration;2021-05-24T14:02:35+02:00;0.026337325
TB Bond Vibration;2021-05-24T14:02:36+02:00;0.026314762499999998
TB Bond Vibration;2021-05-24T14:02:37+02:00;0.0265244125
TB Bond Vibration;2021-05-24T14:02:38+02:00;0.026343949999999998
TB Bond Vibration;2021-05-24T14:02:39+02:00;0.026207262500000002
TB Bond Vibration;2021-05-24T14:02:40+02:00;0.026436837499999997
TB Bond Vibration;2021-05-24T14:02:41+02:00;0.026558925
TB Bond Vibration;2021-05-24T14:02:42+02:00;0.026576175
TB Bond Vibration;2021-05-24T14:02:43+02:00;0.0263160875
TB Bond Vibration;2021-05-24T14:02:44+02:00;0.0265018625
TB Bond Vibration;2021-05-24T14:02:45+02:00;0.026406325
TB Bond Vibration;2021-05-24T14:02:46+02:00;0.026248399999999998
TB Bond Vibration;2021-05-24T14:02:47+02:00;0.026290875000000002
TB Bond Vibration;2021-05-24T14:02:48+02:00;0.026347925
TB Bond Vibration;2021-05-24T14:02:49+02:00;0.0263665125
TB Bond Vibration;2021-05-24T14:02:50+02:00;0.026407649999999998
TB Bond Vibration;2021-05-24T14:02:51+02:00;0.026321387499999998
TB Bond Vibration;2021-05-24T14:02:52+02:00;0.0265138125
TB Bond Vibration;2021-05-24T14:02:53+02:00;0.026391724999999998
TB Bond Vibration;2021-05-24T14:02:54+02:00;0.026248399999999998
TB Bond Vibration;2021-05-24T14:02:55+02:00;0.0265111625
TB Bond Vibration;2021-05-24T14:02:56+02:00;0.026369162499999998
TB Bond Vibration;2021-05-24T14:02:57+02:00;0.0263877375
TB Bond Vibration;2021-05-24T14:02:58+02:00;0.0264567375
TB Bond Vibration;2021-05-24T14:02:59+02:00;0.026394374999999998
TB Bond Vibration;2021-05-24T14:03:00+02:00;0.02657485
TB Bond Vibration;2021-05-24T14:03:01+02:00;0.0264673625
TB Bond Vibration;2021-05-24T14:03:02+02:00;0.026401012499999998
TB Bond Vibration;2021-05-24T14:03:03+02:00;0.026539025
TB Bond Vibration;2021-05-24T14:03:04+02:00;0.026406325
TB Bond Vibration;2021-05-24T14:03:05+02:00;0.0263957
TB Bond Vibration;2021-05-24T14:03:06+02:00;0.026473999999999998
TB Bond Vibration;2021-05-24T14:03:07+02:00;0.026374474999999998
TB Bond Vibration;2021-05-24T14:03:08+02:00;0.026353237499999998
TB Bond Vibration;2021-05-24T14:03:09+02:00;0.0265363625
TB Bond Vibration;2021-05-24T14:03:10+02:00;0.02633865
TB Bond Vibration;2021-05-24T14:03:11+02:00;0.0264156125
TB Bond Vibration;2021-05-24T14:03:12+02:00;0.026264324999999998
TB Bond Vibration;2021-05-24T14:03:13+02:00;0.026448787499999998
TB Bond Vibration;2021-05-24T14:03:14+02:00;0.026264324999999998
TB Bond Vibration;2021-05-24T14:03:15+02:00;0.026397037499999998
TB Bond Vibration;2021-05-24T14:03:16+02:00;0.026349262499999998
TB Bond Vibration;2021-05-24T14:03:17+02:00;0.026446124999999997
TB Bond Vibration;2021-05-24T14:03:18+02:00;0.02655495
TB Bond Vibration;2021-05-24T14:03:19+02:00;0.0262550375
TB Bond Vibration;2021-05-24T14:03:20+02:00;0.02630015
TB Bond Vibration;2021-05-24T14:03:21+02:00;0.026642525
TB Bond Vibration;2021-05-24T14:03:22+02:00;0.0264355125
TB Bond Vibration;2021-05-24T14:03:23+02:00;0.0262709625
TB Bond Vibration;2021-05-24T14:03:24+02:00;0.026379775
TB Bond Vibration;2021-05-24T14:03:25+02:00;0.0264673625
TB Bond Vibration;2021-05-24T14:03:26+02:00;0.0265111625
TB Bond Vibration;2021-05-24T14:03:27+02:00;0.026426224999999998
TB Bond Vibration;2021-05-24T14:03:28+02:00;0.02648595
TB Bond Vibration;2021-05-24T14:03:29+02:00;0.026410299999999998
TB Bond Vibration;2021-05-24T14:03:30+02:00;0.02630945
TB Bond Vibration;2021-05-24T14:03:31+02:00;0.026539025
TB Bond Vibration;2021-05-24T14:03:32+02:00;0.0263346625
TB Bond Vibration;2021-05-24T14:03:33+02:00;0.0265231
TB Bond Vibration;2021-05-24T14:03:34+02:00;0.026411625
TB Bond Vibration;2021-05-24T14:03:35+02:00;0.026489924999999998
TB Bond Vibration;2021-05-24T14:03:36+02:00;0.026428875
TB Bond Vibration;2021-05-24T14:03:37+02:00;0.0264541
TB Bond Vibration;2021-05-24T14:03:38+02:00;0.02648595
TB Bond Vibration;2021-05-24T14:03:39+02:00;0.026500537499999997
TB Bond Vibration;2021-05-24T14:03:40+02:00;0.026345287499999998
TB Bond Vibration;2021-05-24T14:03:41+02:00;0.02633865
TB Bond Vibration;2021-05-24T14:03:42+02:00;0.02639305
TB Bond Vibration;2021-05-24T14:03:43+02:00;0.0262550375
TB Bond Vibration;2021-05-24T14:03:44+02:00;0.0264567375
TB Bond Vibration;2021-05-24T14:03:45+02:00;0.026285562499999998
TB Bond Vibration;2021-05-24T14:03:46+02:00;0.026438175
TB Bond Vibration;2021-05-24T14:03:47+02:00;0.026410299999999998
TB Bond Vibration;2021-05-24T14:03:48+02:00;0.026394374999999998
TB Bond Vibration;2021-05-24T14:03:49+02:00;0.0263837625
TB Bond Vibration;2021-05-24T14:03:50+02:00;0.026328024999999998
TB Bond Vibration;2021-05-24T14:03:51+02:00;0.026186025
TB Bond Vibration;2021-05-24T14:03:52+02:00;0.0267248
TB Bond Vibration;2021-05-24T14:03:53+02:00;0.0264501125
TB Bond Vibration;2021-05-24T14:03:54+02:00;0.026321387499999998
TB Bond Vibration;2021-05-24T14:03:55+02:00;0.026377125
TB Bond Vibration;2021-05-24T14:03:56+02:00;0.026426224999999998
TB Bond Vibration;2021-05-24T14:03:57+02:00;0.026420912499999998
TB Bond Vibration;2021-05-24T14:03:58+02:00;0.0262285
TB Bond Vibration;2021-05-24T14:03:59+02:00;0.026289550000000002
TB Bond Vibration;2021-05-24T14:04:00+02:00;0.0263837625
TB Bond Vibration;2021-05-24T14:04:01+02:00;0.02630945
TB Bond Vibration;2021-05-24T14:04:02+02:00;0.0263359875
TB Bond Vibration;2021-05-24T14:04:03+02:00;0.026293525
TB Bond Vibration;2021-05-24T14:04:04+02:00;0.026232474999999998
TB Bond Vibration;2021-05-24T14:04:05+02:00;0.026346599999999998
TB Bond Vibration;2021-05-24T14:04:06+02:00;0.0263864125
TB Bond Vibration;2021-05-24T14:04:07+02:00;0.026305462499999998
TB Bond Vibration;2021-05-24T14:04:08+02:00;0.026458074999999998
TB Bond Vibration;2021-05-24T14:04:09+02:00;0.0265244125
TB Bond Vibration;2021-05-24T14:04:10+02:00;0.026438175
TB Bond Vibration;2021-05-24T14:04:11+02:00;0.0263200625
TB Bond Vibration;2021-05-24T14:04:12+02:00;0.026342624999999998
TB Bond Vibration;2021-05-24T14:04:13+02:00;0.026378449999999998
TB Bond Vibration;2021-05-24T14:04:14+02:00;0.0264302125
TB Bond Vibration;2021-05-24T14:04:15+02:00;0.026492575
TB Bond Vibration;2021-05-24T14:04:16+02:00;0.0264315375
TB Bond Vibration;2021-05-24T14:04:17+02:00;0.026330674999999998
TB Bond Vibration;2021-05-24T14:04:18+02:00;0.0261648
TB Bond Vibration;2021-05-24T14:04:19+02:00;0.026328024999999998
TB Bond Vibration;2021-05-24T14:04:20+02:00;0.026361212499999998
TB Bond Vibration;2021-05-24T14:04:21+02:00;0.026519112500000004
TB Bond Vibration;2021-05-24T14:04:22+02:00;0.02649125
TB Bond Vibration;2021-05-24T14:04:23+02:00;0.026527075
TB Bond Vibration;2021-05-24T14:04:24+02:00;0.0263519125
TB Bond Vibration;2021-05-24T14:04:25+02:00;0.0264567375
TB Bond Vibration;2021-05-24T14:04:26+02:00;0.0263413
TB Bond Vibration;2021-05-24T14:04:32+02:00;0.026243100000000002
TB Bond Vibration;2021-05-24T14:04:33+02:00;0.0263811
TB Bond Vibration;2021-05-24T14:04:34+02:00;0.026317412499999998
TB Bond Vibration;2021-05-24T14:04:35+02:00;0.0264222375
TB Bond Vibration;2021-05-24T14:04:36+02:00;0.0262709625
TB Bond Vibration;2021-05-24T14:05:26+02:00;0.0263067875
TB Bond Vibration;2021-05-24T14:05:27+02:00;0.026182050000000002
TB Bond Vibration;2021-05-24T14:05:28+02:00;0.026410299999999998
TB Bond Vibration;2021-05-24T14:05:33+02:00;0.026420912499999998
TB Bond Vibration;2021-05-24T14:05:34+02:00;0.026556275
TB Bond Vibration;2021-05-24T14:05:35+02:00;0.0265947625
TB Bond Vibration;2021-05-24T14:05:36+02:00;0.026630587500000004
TB Bond Vibration;2021-05-24T14:06:27+02:00;0.0264819625
TB Bond Vibration;2021-05-24T14:06:28+02:00;0.026290875000000002
TB Bond Vibration;2021-05-24T14:06:29+02:00;0.02655495
TB Bond Vibration;2021-05-24T14:06:30+02:00;0.026264324999999998
TB Bond Vibration;2021-05-24T14:06:36+02:00;0.026401012499999998
TB Bond Vibration;2021-05-24T14:06:37+02:00;0.0265615875
TB Bond Vibration;2021-05-24T14:06:38+02:00;0.026438175
TB Bond Vibration;2021-05-24T14:06:39+02:00;0.026487262499999997
TB Bond Vibration;2021-05-24T14:07:31+02:00;0.026326699999999998
TB Bond Vibration;2021-05-24T14:07:32+02:00;0.026426224999999998
TB Bond Vibration;2021-05-24T14:07:33+02:00;0.026362537499999998
TB Bond Vibration;2021-05-24T14:07:34+02:00;0.026493899999999997
TB Bond Vibration;2021-05-24T14:07:35+02:00;0.0264341875
TB Bond Vibration;2021-05-24T14:07:36+02:00;0.0264793
TB Bond Vibration;2021-05-24T14:07:37+02:00;0.0262085875
TB Bond Vibration;2021-05-24T14:07:38+02:00;0.0262709625
TB Bond Vibration;2021-05-24T14:07:39+02:00;0.0264700125
TB Bond Vibration;2021-05-24T14:07:40+02:00;0.026301487499999998
TB Bond Vibration;2021-05-24T14:07:41+02:00;0.0265310625
TB Bond Vibration;2021-05-24T14:07:42+02:00;0.02630015
TB Bond Vibration;2021-05-24T14:07:43+02:00;0.026462049999999997
TB Bond Vibration;2021-05-24T14:07:44+02:00;0.02642755
TB Bond Vibration;2021-05-24T14:07:45+02:00;0.0264594
TB Bond Vibration;2021-05-24T14:07:46+02:00;0.026426224999999998
TB Bond Vibration;2021-05-24T14:07:47+02:00;0.026346599999999998
TB Bond Vibration;2021-05-24T14:07:48+02:00;0.026221875
TB Bond Vibration;2021-05-24T14:07:49+02:00;0.0264992125
TB Bond Vibration;2021-05-24T14:07:50+02:00;0.02636385
TB Bond Vibration;2021-05-24T14:07:51+02:00;0.026345287499999998
TB Bond Vibration;2021-05-24T14:07:52+02:00;0.0263028125
TB Bond Vibration;2021-05-24T14:07:53+02:00;0.0265469875
TB Bond Vibration;2021-05-24T14:07:54+02:00;0.026391724999999998
TB Bond Vibration;2021-05-24T14:07:55+02:00;0.026556275
TB Bond Vibration;2021-05-24T14:07:56+02:00;0.026345287499999998
TB Bond Vibration;2021-05-24T14:07:57+02:00;0.026359874999999998
TB Bond Vibration;2021-05-24T14:07:58+02:00;0.026209925000000002
TB Bond Vibration;2021-05-24T14:07:59+02:00;0.026408975
TB Bond Vibration;2021-05-24T14:08:00+02:00;0.0263877375
TB Bond Vibration;2021-05-24T14:08:01+02:00;0.026405
TB Bond Vibration;2021-05-24T14:08:02+02:00;0.0264249
TB Bond Vibration;2021-05-24T14:08:03+02:00;0.026410299999999998
TB Bond Vibration;2021-05-24T14:08:04+02:00;0.0263160875
TB Bond Vibration;2021-05-24T14:08:05+02:00;0.0263558875
TB Bond Vibration;2021-05-24T14:08:06+02:00;0.0263558875
TB Bond Vibration;2021-05-24T14:08:07+02:00;0.026325375
TB Bond Vibration;2021-05-24T14:08:08+02:00;0.0262285
TB Bond Vibration;2021-05-24T14:08:09+02:00;0.026414274999999997
TB Bond Vibration;2021-05-24T14:08:10+02:00;0.026298837499999998
TB Bond Vibration;2021-05-24T14:08:11+02:00;0.0263864125
TB Bond Vibration;2021-05-24T14:08:12+02:00;0.0263240375
TB Bond Vibration;2021-05-24T14:08:13+02:00;0.026416937499999998
TB Bond Vibration;2021-05-24T14:08:14+02:00;0.026622625
TB Bond Vibration;2021-05-24T14:08:15+02:00;0.02639305
TB Bond Vibration;2021-05-24T14:08:16+02:00;0.0263996875
TB Bond Vibration;2021-05-24T14:08:17+02:00;0.026410299999999998
TB Bond Vibration;2021-05-24T14:08:18+02:00;0.026280249999999998
TB Bond Vibration;2021-05-24T14:08:19+02:00;0.0263665125
TB Bond Vibration;2021-05-24T14:08:20+02:00;0.0263227125
TB Bond Vibration;2021-05-24T14:08:21+02:00;0.0262178875
TB Bond Vibration;2021-05-24T14:08:22+02:00;0.026385087499999998
TB Bond Vibration;2021-05-24T14:08:23+02:00;0.026294849999999998
TB Bond Vibration;2021-05-24T14:08:24+02:00;0.0263200625
TB Bond Vibration;2021-05-24T14:08:25+02:00;0.0264195875
TB Bond Vibration;2021-05-24T14:08:26+02:00;0.0264249
TB Bond Vibration;2021-05-24T14:08:27+02:00;0.0263187375
TB Bond Vibration;2021-05-24T14:08:28+02:00;0.0262470875
TB Bond Vibration;2021-05-24T14:08:29+02:00;0.0262842375
TB Bond Vibration;2021-05-24T14:08:30+02:00;0.026298837499999998
TB Bond Vibration;2021-05-24T14:08:31+02:00;0.0262722875
TB Bond Vibration;2021-05-24T14:08:32+02:00;0.026397037499999998
TB Bond Vibration;2021-05-24T14:08:33+02:00;0.0264341875
TB Bond Vibration;2021-05-24T14:08:34+02:00;0.026475325
TB Bond Vibration;2021-05-24T14:08:35+02:00;0.02632935
TB Bond Vibration;2021-05-24T14:08:36+02:00;0.026294849999999998
TB Bond Vibration;2021-05-24T14:08:37+02:00;0.0265111625
TB Bond Vibration;2021-05-24T14:08:38+02:00;0.0264700125
TB Bond Vibration;2021-05-24T14:08:39+02:00;0.0265814875
TB Bond Vibration;2021-05-24T14:08:40+02:00;0.0263505875
TB Bond Vibration;2021-05-24T14:08:41+02:00;0.026374474999999998
TB Bond Vibration;2021-05-24T14:08:42+02:00;0.0263678375
TB Bond Vibration;2021-05-24T14:08:43+02:00;0.026406325
TB Bond Vibration;2021-05-24T14:08:44+02:00;0.026175425000000002
TB Bond Vibration;2021-05-24T14:08:45+02:00;0.026345287499999998
TB Bond Vibration;2021-05-24T14:08:46+02:00;0.0263983625
TB Bond Vibration;2021-05-24T14:08:47+02:00;0.0261993125
TB Bond Vibration;2021-05-24T14:08:48+02:00;0.026332
TB Bond Vibration;2021-05-24T14:08:49+02:00;0.026358549999999998
TB Bond Vibration;2021-05-24T14:08:50+02:00;0.026576175
TB Bond Vibration;2021-05-24T14:08:51+02:00;0.026160812500000002
TB Bond Vibration;2021-05-24T14:08:52+02:00;0.02649125
TB Bond Vibration;2021-05-24T14:08:53+02:00;0.026509824999999997
TB Bond Vibration;2021-05-24T14:08:54+02:00;0.026420912499999998
TB Bond Vibration;2021-05-24T14:08:55+02:00;0.026408975
TB Bond Vibration;2021-05-24T14:08:56+02:00;0.026357225
TB Bond Vibration;2021-05-24T14:08:57+02:00;0.02636385
TB Bond Vibration;2021-05-24T14:08:58+02:00;0.0265151375
TB Bond Vibration;2021-05-24T14:08:59+02:00;0.0263983625
TB Bond Vibration;2021-05-24T14:09:00+02:00;0.0264341875
TB Bond Vibration;2021-05-24T14:09:01+02:00;0.0264832875
TB Bond Vibration;2021-05-24T14:09:02+02:00;0.02624575
TB Bond Vibration;2021-05-24T14:09:03+02:00;0.026378449999999998
TB Bond Vibration;2021-05-24T14:09:04+02:00;0.026397037499999998
TB Bond Vibration;2021-05-24T14:09:05+02:00;0.026361212499999998
TB Bond Vibration;2021-05-24T14:09:06+02:00;0.0263227125
TB Bond Vibration;2021-05-24T14:09:07+02:00;0.026426224999999998
TB Bond Vibration;2021-05-24T14:09:08+02:00;0.026639875
TB Bond Vibration;2021-05-24T14:09:09+02:00;0.026296174999999998
TB Bond Vibration;2021-05-24T14:09:10+02:00;0.026353237499999998
TB Bond Vibration;2021-05-24T14:09:11+02:00;0.0263837625
TB Bond Vibration;2021-05-24T14:09:12+02:00;0.026377125
TB Bond Vibration;2021-05-24T14:09:13+02:00;0.026448787499999998
TB Bond Vibration;2021-05-24T14:09:14+02:00;0.0262815875
TB Bond Vibration;2021-05-24T14:09:15+02:00;0.0263505875
TB Bond Vibration;2021-05-24T14:09:16+02:00;0.0265204375
TB Bond Vibration;2021-05-24T14:09:17+02:00;0.026489924999999998
TB Bond Vibration;2021-05-24T14:09:18+02:00;0.026443475
TB Bond Vibration;2021-05-24T14:09:19+02:00;0.0263957
TB Bond Vibration;2021-05-24T14:09:20+02:00;0.026416937499999998
TB Bond Vibration;2021-05-24T14:09:21+02:00;0.0263903875
TB Bond Vibration;2021-05-24T14:09:22+02:00;0.02636385
TB Bond Vibration;2021-05-24T14:09:23+02:00;0.0263081125
TB Bond Vibration;2021-05-24T14:09:24+02:00;0.026280249999999998
TB Bond Vibration;2021-05-24T14:09:25+02:00;0.0263837625
TB Bond Vibration;2021-05-24T14:09:26+02:00;0.0264222375
TB Bond Vibration;2021-05-24T14:09:28+02:00;0.0264673625
TB Bond Vibration;2021-05-24T14:09:29+02:00;0.026262999999999998
TB Bond Vibration;2021-05-24T14:09:30+02:00;0.0263200625
TB Bond Vibration;2021-05-24T14:09:31+02:00;0.0263399625
TB Bond Vibration;2021-05-24T14:09:32+02:00;0.026243100000000002
TB Bond Vibration;2021-05-24T14:09:33+02:00;0.0264448
TB Bond Vibration;2021-05-24T14:09:34+02:00;0.026527075
TB Bond Vibration;2021-05-24T14:09:35+02:00;0.0264793
TB Bond Vibration;2021-05-24T14:09:36+02:00;0.0265018625
TB Bond Vibration;2021-05-24T14:09:37+02:00;0.026353237499999998
TB Bond Vibration;2021-05-24T14:09:38+02:00;0.026195325000000002
TB Bond Vibration;2021-05-24T14:09:39+02:00;0.026428875
TB Bond Vibration;2021-05-24T14:09:40+02:00;0.0263187375
TB Bond Vibration;2021-05-24T14:09:41+02:00;0.026423574999999998
TB Bond Vibration;2021-05-24T14:09:42+02:00;0.0266319125
TB Bond Vibration;2021-05-24T14:09:43+02:00;0.026353237499999998
TB Bond Vibration;2021-05-24T14:09:44+02:00;0.0263200625
TB Bond Vibration;2021-05-24T14:09:45+02:00;0.026462049999999997
TB Bond Vibration;2021-05-24T14:09:46+02:00;0.026359874999999998
TB Bond Vibration;2021-05-24T14:09:47+02:00;0.026321387499999998
TB Bond Vibration;2021-05-24T14:09:48+02:00;0.026516462499999997
TB Bond Vibration;2021-05-24T14:09:49+02:00;0.02641295
TB Bond Vibration;2021-05-24T14:09:50+02:00;0.026358549999999998
TB Bond Vibration;2021-05-24T14:09:51+02:00;0.0263824375
TB Bond Vibration;2021-05-24T14:09:52+02:00;0.02633865
TB Bond Vibration;2021-05-24T14:09:53+02:00;0.02639305
TB Bond Vibration;2021-05-24T14:09:58+02:00;0.026184712500000002
TB Bond Vibration;2021-05-24T14:09:59+02:00;0.02626035
TB Bond Vibration;2021-05-24T14:10:53+02:00;0.0264541
TB Bond Vibration;2021-05-24T14:10:54+02:00;0.026458074999999998
TB Bond Vibration;2021-05-24T14:10:55+02:00;0.026209925000000002
TB Bond Vibration;2021-05-24T14:10:56+02:00;0.026564237499999997
TB Bond Vibration;2021-05-24T14:10:57+02:00;0.026378449999999998
TB Bond Vibration;2021-05-24T14:10:58+02:00;0.026489924999999998
